row_type,section,section_index,section_label,section_sort,specialty_title,service,major_group_code,major_group_name,afsc_family,afsc_code,afsc_code_plain,skill_level_num,skill_level_name,text,page_start,page_end,effective_date,source_file,search_key,join_key_afsc_skill,id
summary,1,1,Specialty Summary,001,AIRCRAFT ARMAMENT SYSTEMS,USAF,2W,MUNITIONS AND WEAPONS,2W1,2W131,2W131,3,Apprentice/Semiskilled,"Specialty Summary. Loads and unloads nuclear and nonnuclear munitions, explosives, and propellant devices on aircraft. Manages, controls, maintains, and installs aircraft bomb, rocket, and missile release, launch, suspension, and monitor systems; guns and gun mounts; and related munitions handling, loading, and test equipment. Related DoD Occupational Subgroup: 164600.",191,192,2025-04-30,Air Force Enlisted Classification Directory AFECD.pdf,2W131,2W131|3,146009c076b4
duty,2,2.1,Duties and Responsibilities,002|001,AIRCRAFT ARMAMENT SYSTEMS,USAF,2W,AEROSPACE MAINTENANCE,2W1,2W151,2W151,5,Journeyman/Skilled,"Loads, unloads, and positions munitions on aircraft. Loads, positions, performs safing operations, and unloads munitions. Uses handling, loading, and checkout procedures and equipment. Tests suspension, launch, and release systems for retentive locking, and manual or electrical release. Analyzes malfunctions. Performs functional checks of launch and suspension systems. Prepares munitions and inspects post loading weapons. Operates handling and loading equipment, and mates munitions with aircraft release, launch, and suspension systems. Loads and services aircraft gun systems. Tests electrical and electronic circuitry for continuity, voltage, and proper operation. Tests for unwanted electrical signal or power before connecting electrically actuated explosives and propellants. Installs ground safety devices on munition and gun system components to prevent inadvertent detonation, launching, or firing. Inserts and removes impulse cartridges associated with fuel tanks and pylons. Adjusts and installs fuses, boosters, and delay elements in conventional munitions.",191,192,2025-04-30,Air Force Enlisted Classification Directory AFECD.pdf,2W151,2W151|5,ccf3948af3c3
duty,2,2.2,Duties and Responsibilities,002|002,AIRCRAFT ARMAMENT SYSTEMS,USAF,2W,AEROSPACE MAINTENANCE,2W1,2W151,2W151,5,Journeyman/Skilled,"Inspects, repairs, and maintains aircraft release, launch, suspension, and monitor systems; aircraft guns; and related equipment. Operates, inspects, and performs operator maintenance on related munitions handling, loading, and test equipment. Examines for visual defects and proper installation of systems components such as munitions ejector racks, loading and suspension devices, shackles, rocket pods, pylons, aircraft ammunition, boosters, and feed chutes. Boresights and performs after-firing inspection of aircraft guns. Examines aircraft guns for defects. Analyzes malfunctions of munitions launch, release, suspension, and monitor systems, and associated handling and loading equipment. Disassembles, repairs, or replaces mechanical, electrical, electronic, and pneudraulic mechanisms of launch and release systems, and aircraft gun systems. Removes, disassembles, and inspects parts and subassemblies for damage, rust, corrosion, or acceptable clearances and tolerances. Makes adjustments and applies lubricants and preservatives. Performs serviceability tests on aircraft guns, gun systems, and munitions associated suspension equipment.",191,192,2025-04-30,Air Force Enlisted Classification Directory AFECD.pdf,2W151,2W151|5,69cd4b88459c
duty,2,2.3,Duties and Responsibilities,002|003,AIRCRAFT ARMAMENT SYSTEMS,USAF,2W,AEROSPACE MAINTENANCE,2W1,2W151,2W151,5,Journeyman/Skilled,"Performs armament systems maintenance functions. Modifies munitions launch, release, suspension, and monitor systems to improve efficiency. Determines probable effect of modifications on future maintenance and operational problems.",191,192,2025-04-30,Air Force Enlisted Classification Directory AFECD.pdf,2W151,2W151|5,b1e0c898f229
duty,2,2.4,Duties and Responsibilities,002|004,AIRCRAFT ARMAMENT SYSTEMS,USAF,2W,AEROSPACE MAINTENANCE,2W1,2W151,2W151,5,Journeyman/Skilled,"Plans, organizes, and directs aircraft armament systems maintenance activities. Establishes and evaluates performance and training standards, maintenance controls, and procedures. Checks methods and techniques used to load and unload munitions on aircraft, to repair and maintain aircraft release and gun systems, and to maintain, repair, and modify associated equipment. Ensures compliance with policies, directives, and safety procedures. Analyzes productivity and work quality. Evaluates operational efficiency of aircraft guns and munitions systems and recommends modification.",191,192,2025-04-30,Air Force Enlisted Classification Directory AFECD.pdf,2W151,2W151|5,3d2cf37f2b26
experience,3,3.4.1,Experience,003|004|001,AIRCRAFT ARMAMENT SYSTEMS,USAF,2W,AEROSPACE MAINTENANCE,2W1,2W151,2W151,5,Journeyman/Skilled,"Qualification in and possession of AFSC 2W131C/E/F/J/K/L/N/Q or Z. Also, experience loading and unloading munitions, or maintaining, repairing, and modifying munitions launch, release, suspension, or aircraft gun systems.",191,192,2025-04-30,Air Force Enlisted Classification Directory AFECD.pdf,2W151,2W151|5,bcabe0d56b79
summary,1,1,Specialty Summary,001,AIRCRAFT ARMAMENT SYSTEMS,USAF,2W,AEROSPACE MAINTENANCE,2W1,2W151,2W151,5,Journeyman/Skilled,"Specialty Summary. Loads and unloads nuclear and nonnuclear munitions, explosives, and propellant devices on aircraft. Manages, controls, maintains, and installs aircraft bomb, rocket, and missile release, launch, suspension, and monitor systems; guns and gun mounts; and related munitions handling, loading, and test equipment. Related DoD Occupational Subgroup: 164600.",191,192,2025-04-30,Air Force Enlisted Classification Directory AFECD.pdf,2W151,2W151|5,d20d5512095b
duty,2,2.1,Duties and Responsibilities,002|001,AIRCRAFT ARMAMENT SYSTEMS,USAF,2W,AEROSPACE MAINTENANCE,2W1,2W171,2W171,7,Craftsman/Advanced,"Loads, unloads, and positions munitions on aircraft. Loads, positions, performs safing operations, and unloads munitions. Uses handling, loading, and checkout procedures and equipment. Tests suspension, launch, and release systems for retentive locking, and manual or electrical release. Analyzes malfunctions. Performs functional checks of launch and suspension systems. Prepares munitions and inspects post loading weapons. Operates handling and loading equipment, and mates munitions with aircraft release, launch, and suspension systems. Loads and services aircraft gun systems. Tests electrical and electronic circuitry for continuity, voltage, and proper operation. Tests for unwanted electrical signal or power before connecting electrically actuated explosives and propellants. Installs ground safety devices on munition and gun system components to prevent inadvertent detonation, launching, or firing. Inserts and removes impulse cartridges associated with fuel tanks and pylons. Adjusts and installs fuses, boosters, and delay elements in conventional munitions.",191,192,2025-04-30,Air Force Enlisted Classification Directory AFECD.pdf,2W171,2W171|7,6be90d2de282
duty,2,2.2,Duties and Responsibilities,002|002,AIRCRAFT ARMAMENT SYSTEMS,USAF,2W,AEROSPACE MAINTENANCE,2W1,2W171,2W171,7,Craftsman/Advanced,"Inspects, repairs, and maintains aircraft release, launch, suspension, and monitor systems; aircraft guns; and related equipment. Operates, inspects, and performs operator maintenance on related munitions handling, loading, and test equipment. Examines for visual defects and proper installation of systems components such as munitions ejector racks, loading and suspension devices, shackles, rocket pods, pylons, aircraft ammunition, boosters, and feed chutes. Boresights and performs after-firing inspection of aircraft guns. Examines aircraft guns for defects. Analyzes malfunctions of munitions launch, release, suspension, and monitor systems, and associated handling and loading equipment. Disassembles, repairs, or replaces mechanical, electrical, electronic, and pneudraulic mechanisms of launch and release systems, and aircraft gun systems. Removes, disassembles, and inspects parts and subassemblies for damage, rust, corrosion, or acceptable clearances and tolerances. Makes adjustments and applies lubricants and preservatives. Performs serviceability tests on aircraft guns, gun systems, and munitions associated suspension equipment.",191,192,2025-04-30,Air Force Enlisted Classification Directory AFECD.pdf,2W171,2W171|7,3cc79541c87b
duty,2,2.3,Duties and Responsibilities,002|003,AIRCRAFT ARMAMENT SYSTEMS,USAF,2W,AEROSPACE MAINTENANCE,2W1,2W171,2W171,7,Craftsman/Advanced,"Performs armament systems maintenance functions. Modifies munitions launch, release, suspension, and monitor systems to improve efficiency. Determines probable effect of modifications on future maintenance and operational problems.",191,192,2025-04-30,Air Force Enlisted Classification Directory AFECD.pdf,2W171,2W171|7,4798074c8f68
duty,2,2.4,Duties and Responsibilities,002|004,AIRCRAFT ARMAMENT SYSTEMS,USAF,2W,AEROSPACE MAINTENANCE,2W1,2W171,2W171,7,Craftsman/Advanced,"Plans, organizes, and directs aircraft armament systems maintenance activities. Establishes and evaluates performance and training standards, maintenance controls, and procedures. Checks methods and techniques used to load and unload munitions on aircraft, to repair and maintain aircraft release and gun systems, and to maintain, repair, and modify associated equipment. Ensures compliance with policies, directives, and safety procedures. Analyzes productivity and work quality. Evaluates operational efficiency of aircraft guns and munitions systems and recommends modification.",191,192,2025-04-30,Air Force Enlisted Classification Directory AFECD.pdf,2W171,2W171|7,fab7ab2c0610
experience,3,3.4.2,Experience,003|004|002,AIRCRAFT ARMAMENT SYSTEMS,USAF,2W,AEROSPACE MAINTENANCE,2W1,2W171,2W171,7,Craftsman/Advanced,"Qualification in and possession of AFSC 2W151. Also, experience performing or supervising functions such as loading and unloading munitions, or maintaining, repairing, and modifying munitions launch, release, suspension, or aircraft gun systems.",191,192,2025-04-30,Air Force Enlisted Classification Directory AFECD.pdf,2W171,2W171|7,9d4b0a5e105b
summary,1,1,Specialty Summary,001,AIRCRAFT ARMAMENT SYSTEMS,USAF,2W,AEROSPACE MAINTENANCE,2W1,2W171,2W171,7,Craftsman/Advanced,"Specialty Summary. Loads and unloads nuclear and nonnuclear munitions, explosives, and propellant devices on aircraft. Manages, controls, maintains, and installs aircraft bomb, rocket, and missile release, launch, suspension, and monitor systems; guns and gun mounts; and related munitions handling, loading, and test equipment. Related DoD Occupational Subgroup: 164600.",191,192,2025-04-30,Air Force Enlisted Classification Directory AFECD.pdf,2W171,2W171|7,003e92afbf7a
duty,2,2.1,Duties and Responsibilities,002|001,AIRCRAFT ARMAMENT SYSTEMS,USAF,2W,AEROSPACE MAINTENANCE,2W1,2W191,2W191,9,Superintendent,"Loads, unloads, and positions munitions on aircraft. Loads, positions, performs safing operations, and unloads munitions. Uses handling, loading, and checkout procedures and equipment. Tests suspension, launch, and release systems for retentive locking, and manual or electrical release. Analyzes malfunctions. Performs functional checks of launch and suspension systems. Prepares munitions and inspects post loading weapons. Operates handling and loading equipment, and mates munitions with aircraft release, launch, and suspension systems. Loads and services aircraft gun systems. Tests electrical and electronic circuitry for continuity, voltage, and proper operation. Tests for unwanted electrical signal or power before connecting electrically actuated explosives and propellants. Installs ground safety devices on munition and gun system components to prevent inadvertent detonation, launching, or firing. Inserts and removes impulse cartridges associated with fuel tanks and pylons. Adjusts and installs fuses, boosters, and delay elements in conventional munitions.",191,192,2025-04-30,Air Force Enlisted Classification Directory AFECD.pdf,2W191,2W191|9,55d42344882d
duty,2,2.2,Duties and Responsibilities,002|002,AIRCRAFT ARMAMENT SYSTEMS,USAF,2W,AEROSPACE MAINTENANCE,2W1,2W191,2W191,9,Superintendent,"Inspects, repairs, and maintains aircraft release, launch, suspension, and monitor systems; aircraft guns; and related equipment. Operates, inspects, and performs operator maintenance on related munitions handling, loading, and test equipment. Examines for visual defects and proper installation of systems components such as munitions ejector racks, loading and suspension devices, shackles, rocket pods, pylons, aircraft ammunition, boosters, and feed chutes. Boresights and performs after-firing inspection of aircraft guns. Examines aircraft guns for defects. Analyzes malfunctions of munitions launch, release, suspension, and monitor systems, and associated handling and loading equipment. Disassembles, repairs, or replaces mechanical, electrical, electronic, and pneudraulic mechanisms of launch and release systems, and aircraft gun systems. Removes, disassembles, and inspects parts and subassemblies for damage, rust, corrosion, or acceptable clearances and tolerances. Makes adjustments and applies lubricants and preservatives. Performs serviceability tests on aircraft guns, gun systems, and munitions associated suspension equipment.",191,192,2025-04-30,Air Force Enlisted Classification Directory AFECD.pdf,2W191,2W191|9,8bd0cbaf1d79
duty,2,2.3,Duties and Responsibilities,002|003,AIRCRAFT ARMAMENT SYSTEMS,USAF,2W,AEROSPACE MAINTENANCE,2W1,2W191,2W191,9,Superintendent,"Performs armament systems maintenance functions. Modifies munitions launch, release, suspension, and monitor systems to improve efficiency. Determines probable effect of modifications on future maintenance and operational problems.",191,192,2025-04-30,Air Force Enlisted Classification Directory AFECD.pdf,2W191,2W191|9,b17ab00395de
duty,2,2.4,Duties and Responsibilities,002|004,AIRCRAFT ARMAMENT SYSTEMS,USAF,2W,AEROSPACE MAINTENANCE,2W1,2W191,2W191,9,Superintendent,"Plans, organizes, and directs aircraft armament systems maintenance activities. Establishes and evaluates performance and training standards, maintenance controls, and procedures. Checks methods and techniques used to load and unload munitions on aircraft, to repair and maintain aircraft release and gun systems, and to maintain, repair, and modify associated equipment. Ensures compliance with policies, directives, and safety procedures. Analyzes productivity and work quality. Evaluates operational efficiency of aircraft guns and munitions systems and recommends modification.",191,192,2025-04-30,Air Force Enlisted Classification Directory AFECD.pdf,2W191,2W191|9,c4483972a25d
experience,3,3.4.3,Experience,003|004|003,AIRCRAFT ARMAMENT SYSTEMS,USAF,2W,AEROSPACE MAINTENANCE,2W1,2W191,2W191,9,Superintendent,"Qualification in and possession of AFSC 2W171. Also, experience managing and controlling functions such as loading and unloading munitions, or maintaining, repairing, and modifying munitions launch, release, suspension, or aircraft gun systems. 3.5. Other. The following are mandatory as indicated: 191 weapons within our nation’s strategic deterrent mission. of total federal military service (Satisfactory service for ARC). coded C-1, or C-2 with approved waivers for PCS/Deployment are acceptable provided they can perform the core tasks the core tasks of",191,192,2025-04-30,Air Force Enlisted Classification Directory AFECD.pdf,2W191,2W191|9,4918ea879314
summary,1,1,Specialty Summary,001,AIRCRAFT ARMAMENT SYSTEMS,USAF,2W,AEROSPACE MAINTENANCE,2W1,2W191,2W191,9,Superintendent,"Specialty Summary. Loads and unloads nuclear and nonnuclear munitions, explosives, and propellant devices on aircraft. Manages, controls, maintains, and installs aircraft bomb, rocket, and missile release, launch, suspension, and monitor systems; guns and gun mounts; and related munitions handling, loading, and test equipment. Related DoD Occupational Subgroup: 164600.",191,192,2025-04-30,Air Force Enlisted Classification Directory AFECD.pdf,2W191,2W191|9,760644cb0d47
duty,2,2.1,Duties and Responsibilities,002|001,NUCLEAR WEAPONS,USAF,2W,AEROSPACE MAINTENANCE,2W2,2W231,2W231,3,Apprentice/Semiskilled,"Stores, handles, transports, inspects, assembles, disassembles, maintains, and modifies nuclear warheads, bombs, missiles, reentry vehicles and systems, launchers, pylons, ejector racks, penetration aids, and associated test and handling equipment. Installs and removes nuclear warheads, bombs, missiles, and reentry vehicles. Maintains and operates Use Control (UC) equipment. Troubleshoots and maintains test sets. Stores, handles, and transports nuclear warheads, bombs, missiles, reentry vehicles and systems, penetration aids, and associated equipment. Inspects, maintains, and operates vehicles and munitions material handling equipment used to transport and handle nuclear weapons and components.",193,196,2025-04-30,Air Force Enlisted Classification Directory AFECD.pdf,2W231,2W231|3,d725121224ca
duty,2,2.2,Duties and Responsibilities,002|002,NUCLEAR WEAPONS,USAF,2W,AEROSPACE MAINTENANCE,2W2,2W231,2W231,3,Apprentice/Semiskilled,"Inspects, maintains, and operates vehicles and munitions handling equipment used to transport nuclear weapons and components. Uploads, downloads, and cross loads nuclear weapons to launch gear. Resolves maintenance problems in accordance with technical guidance, reviews publications for accuracy and submits applicable improvement reports, and performs periodic inspections on weapons or equipment and submits deficiency reports. Observes proper procedures for the handling, use, and disposal of hazardous waste materials.",193,196,2025-04-30,Air Force Enlisted Classification Directory AFECD.pdf,2W231,2W231|3,a1bf2857fa6c
duty,2,2.3,Duties and Responsibilities,002|003,NUCLEAR WEAPONS,USAF,2W,AEROSPACE MAINTENANCE,2W2,2W231,2W231,3,Apprentice/Semiskilled,"Complies with nuclear, missile, explosive, and general safety requirements; weapons systems safety rules; and technical order procedures. Complies with two-person concept and no-lone zone requirements. Maintains and troubleshoots Weapon Storage and Security System (WS3). Performs or assists in emergency disablement or evacuation of nuclear weapons and components. Inspects, audits, and maintains high security locks, keys, and code modules. Assists in performing operational checks on facility alarm systems. Stores, issues, inspects, maintains, and uses small arms and ammunition for security force support and contingency taskings. Performs escort duties. Performs weapons inventory, accountability, reporting, and verification procedures using the Defense Integration and Management of Nuclear Data Services (DIAMONDS).",193,196,2025-04-30,Air Force Enlisted Classification Directory AFECD.pdf,2W231,2W231|3,388b59a5daf9
duty,2,2.4,Duties and Responsibilities,002|004,NUCLEAR WEAPONS,USAF,2W,AEROSPACE MAINTENANCE,2W2,2W231,2W231,3,Apprentice/Semiskilled,"Plans, organizes, directs, inspects, and evaluates nuclear weapon activities, and performs nuclear weapon management functions. Plans, schedules, inspects, and evaluates nuclear maintenance actions, including maintenance on related components and specialized test and handling equipment. Establishes production control, performance standards, and determines maintenance priorities. Coordinates maintenance actions with MAJCOM, wing, base, or squadron maintenance and munitions organizations. Ensures conformance to prescribed quality and safety standards. Conducts periodic reviews to identify and then resolve maintenance and supply problems.",193,196,2025-04-30,Air Force Enlisted Classification Directory AFECD.pdf,2W231,2W231|3,98325efef341
summary,1,1,Specialty Summary,001,NUCLEAR WEAPONS,USAF,2W,AEROSPACE MAINTENANCE,2W2,2W231,2W231,3,Apprentice/Semiskilled,"Specialty Summary. Inspects, maintains, stores, handles, modifies, repairs, and accounts for nuclear weapons, weapons components, associated equipment, and specialized/general test and handling equipment. Related DoD Occupational Subgroup: 114000.",193,196,2025-04-30,Air Force Enlisted Classification Directory AFECD.pdf,2W231,2W231|3,4e2ec3c9f16b
duty,2,2.1,Duties and Responsibilities,002|001,NUCLEAR WEAPONS,USAF,2W,AEROSPACE MAINTENANCE,2W2,2W251,2W251,5,Journeyman/Skilled,"Stores, handles, transports, inspects, assembles, disassembles, maintains, and modifies nuclear warheads, bombs, missiles, reentry vehicles and systems, launchers, pylons, ejector racks, penetration aids, and associated test and handling equipment. Installs and removes nuclear warheads, bombs, missiles, and reentry vehicles. Maintains and operates Use Control (UC) equipment. Troubleshoots and maintains test sets. Stores, handles, and transports nuclear warheads, bombs, missiles, reentry vehicles and systems, penetration aids, and associated equipment. Inspects, maintains, and operates vehicles and munitions material handling equipment used to transport and handle nuclear weapons and components.",193,196,2025-04-30,Air Force Enlisted Classification Directory AFECD.pdf,2W251,2W251|5,aa7f4505e5b5
duty,2,2.2,Duties and Responsibilities,002|002,NUCLEAR WEAPONS,USAF,2W,AEROSPACE MAINTENANCE,2W2,2W251,2W251,5,Journeyman/Skilled,"Inspects, maintains, and operates vehicles and munitions handling equipment used to transport nuclear weapons and components. Uploads, downloads, and cross loads nuclear weapons to launch gear. Resolves maintenance problems in accordance with technical guidance, reviews publications for accuracy and submits applicable improvement reports, and performs periodic inspections on weapons or equipment and submits deficiency reports. Observes proper procedures for the handling, use, and disposal of hazardous waste materials.",193,196,2025-04-30,Air Force Enlisted Classification Directory AFECD.pdf,2W251,2W251|5,56bbd4fe570e
duty,2,2.3,Duties and Responsibilities,002|003,NUCLEAR WEAPONS,USAF,2W,AEROSPACE MAINTENANCE,2W2,2W251,2W251,5,Journeyman/Skilled,"Complies with nuclear, missile, explosive, and general safety requirements; weapons systems safety rules; and technical order procedures. Complies with two-person concept and no-lone zone requirements. Maintains and troubleshoots Weapon Storage and Security System (WS3). Performs or assists in emergency disablement or evacuation of nuclear weapons and components. Inspects, audits, and maintains high security locks, keys, and code modules. Assists in performing operational checks on facility alarm systems. Stores, issues, inspects, maintains, and uses small arms and ammunition for security force support and contingency taskings. Performs escort duties. Performs weapons inventory, accountability, reporting, and verification procedures using the Defense Integration and Management of Nuclear Data Services (DIAMONDS).",193,196,2025-04-30,Air Force Enlisted Classification Directory AFECD.pdf,2W251,2W251|5,93edbbdf4679
duty,2,2.4,Duties and Responsibilities,002|004,NUCLEAR WEAPONS,USAF,2W,AEROSPACE MAINTENANCE,2W2,2W251,2W251,5,Journeyman/Skilled,"Plans, organizes, directs, inspects, and evaluates nuclear weapon activities, and performs nuclear weapon management functions. Plans, schedules, inspects, and evaluates nuclear maintenance actions, including maintenance on related components and specialized test and handling equipment. Establishes production control, performance standards, and determines maintenance priorities. Coordinates maintenance actions with MAJCOM, wing, base, or squadron maintenance and munitions organizations. Ensures conformance to prescribed quality and safety standards. Conducts periodic reviews to identify and then resolve maintenance and supply problems.",193,196,2025-04-30,Air Force Enlisted Classification Directory AFECD.pdf,2W251,2W251|5,2080b4d725a7
experience,3,3.4.1,Experience,003|004|001,NUCLEAR WEAPONS,USAF,2W,AEROSPACE MAINTENANCE,2W2,2W251,2W251,5,Journeyman/Skilled,"Qualification in and possession of AFSC 2W231. Also, experience in functions such as inspecting, maintaining, storing, handling, and repairing nuclear weapons, weapon components, and using related test and handling equipment.",193,196,2025-04-30,Air Force Enlisted Classification Directory AFECD.pdf,2W251,2W251|5,9a6e1b7d7a8e
summary,1,1,Specialty Summary,001,NUCLEAR WEAPONS,USAF,2W,AEROSPACE MAINTENANCE,2W2,2W251,2W251,5,Journeyman/Skilled,"Specialty Summary. Inspects, maintains, stores, handles, modifies, repairs, and accounts for nuclear weapons, weapons components, associated equipment, and specialized/general test and handling equipment. Related DoD Occupational Subgroup: 114000.",193,196,2025-04-30,Air Force Enlisted Classification Directory AFECD.pdf,2W251,2W251|5,ee7eb662fb9e
duty,2,2.1,Duties and Responsibilities,002|001,NUCLEAR WEAPONS,USAF,2W,AEROSPACE MAINTENANCE,2W2,2W271,2W271,7,Craftsman/Advanced,"Stores, handles, transports, inspects, assembles, disassembles, maintains, and modifies nuclear warheads, bombs, missiles, reentry vehicles and systems, launchers, pylons, ejector racks, penetration aids, and associated test and handling equipment. Installs and removes nuclear warheads, bombs, missiles, and reentry vehicles. Maintains and operates Use Control (UC) equipment. Troubleshoots and maintains test sets. Stores, handles, and transports nuclear warheads, bombs, missiles, reentry vehicles and systems, penetration aids, and associated equipment. Inspects, maintains, and operates vehicles and munitions material handling equipment used to transport and handle nuclear weapons and components.",193,196,2025-04-30,Air Force Enlisted Classification Directory AFECD.pdf,2W271,2W271|7,7f8d4e04249e
duty,2,2.2,Duties and Responsibilities,002|002,NUCLEAR WEAPONS,USAF,2W,AEROSPACE MAINTENANCE,2W2,2W271,2W271,7,Craftsman/Advanced,"Inspects, maintains, and operates vehicles and munitions handling equipment used to transport nuclear weapons and components. Uploads, downloads, and cross loads nuclear weapons to launch gear. Resolves maintenance problems in accordance with technical guidance, reviews publications for accuracy and submits applicable improvement reports, and performs periodic inspections on weapons or equipment and submits deficiency reports. Observes proper procedures for the handling, use, and disposal of hazardous waste materials.",193,196,2025-04-30,Air Force Enlisted Classification Directory AFECD.pdf,2W271,2W271|7,c2f3e1e55a57
duty,2,2.3,Duties and Responsibilities,002|003,NUCLEAR WEAPONS,USAF,2W,AEROSPACE MAINTENANCE,2W2,2W271,2W271,7,Craftsman/Advanced,"Complies with nuclear, missile, explosive, and general safety requirements; weapons systems safety rules; and technical order procedures. Complies with two-person concept and no-lone zone requirements. Maintains and troubleshoots Weapon Storage and Security System (WS3). Performs or assists in emergency disablement or evacuation of nuclear weapons and components. Inspects, audits, and maintains high security locks, keys, and code modules. Assists in performing operational checks on facility alarm systems. Stores, issues, inspects, maintains, and uses small arms and ammunition for security force support and contingency taskings. Performs escort duties. Performs weapons inventory, accountability, reporting, and verification procedures using the Defense Integration and Management of Nuclear Data Services (DIAMONDS).",193,196,2025-04-30,Air Force Enlisted Classification Directory AFECD.pdf,2W271,2W271|7,650874c81b98
duty,2,2.4,Duties and Responsibilities,002|004,NUCLEAR WEAPONS,USAF,2W,AEROSPACE MAINTENANCE,2W2,2W271,2W271,7,Craftsman/Advanced,"Plans, organizes, directs, inspects, and evaluates nuclear weapon activities, and performs nuclear weapon management functions. Plans, schedules, inspects, and evaluates nuclear maintenance actions, including maintenance on related components and specialized test and handling equipment. Establishes production control, performance standards, and determines maintenance priorities. Coordinates maintenance actions with MAJCOM, wing, base, or squadron maintenance and munitions organizations. Ensures conformance to prescribed quality and safety standards. Conducts periodic reviews to identify and then resolve maintenance and supply problems.",193,196,2025-04-30,Air Force Enlisted Classification Directory AFECD.pdf,2W271,2W271|7,d97f5a80f5fc
experience,3,3.4.2,Experience,003|004|002,NUCLEAR WEAPONS,USAF,2W,AEROSPACE MAINTENANCE,2W2,2W271,2W271,7,Craftsman/Advanced,"Qualification in and possession of AFSC 2W251. Also, experience in performing or supervising functions such as inspecting, maintaining, storing, handling, and repairing nuclear weapons, weapon components, and related test and handling equipment.",193,196,2025-04-30,Air Force Enlisted Classification Directory AFECD.pdf,2W271,2W271|7,f5726e06f9a6
summary,1,1,Specialty Summary,001,NUCLEAR WEAPONS,USAF,2W,AEROSPACE MAINTENANCE,2W2,2W271,2W271,7,Craftsman/Advanced,"Specialty Summary. Inspects, maintains, stores, handles, modifies, repairs, and accounts for nuclear weapons, weapons components, associated equipment, and specialized/general test and handling equipment. Related DoD Occupational Subgroup: 114000.",193,196,2025-04-30,Air Force Enlisted Classification Directory AFECD.pdf,2W271,2W271|7,d11b9078b4c0
duty,2,2.1,Duties and Responsibilities,002|001,NUCLEAR WEAPONS,USAF,2W,AEROSPACE MAINTENANCE,2W2,2W291,2W291,9,Superintendent,"Stores, handles, transports, inspects, assembles, disassembles, maintains, and modifies nuclear warheads, bombs, missiles, reentry vehicles and systems, launchers, pylons, ejector racks, penetration aids, and associated test and handling equipment. Installs and removes nuclear warheads, bombs, missiles, and reentry vehicles. Maintains and operates Use Control (UC) equipment. Troubleshoots and maintains test sets. Stores, handles, and transports nuclear warheads, bombs, missiles, reentry vehicles and systems, penetration aids, and associated equipment. Inspects, maintains, and operates vehicles and munitions material handling equipment used to transport and handle nuclear weapons and components.",193,196,2025-04-30,Air Force Enlisted Classification Directory AFECD.pdf,2W291,2W291|9,dd4f829b5912
duty,2,2.2,Duties and Responsibilities,002|002,NUCLEAR WEAPONS,USAF,2W,AEROSPACE MAINTENANCE,2W2,2W291,2W291,9,Superintendent,"Inspects, maintains, and operates vehicles and munitions handling equipment used to transport nuclear weapons and components. Uploads, downloads, and cross loads nuclear weapons to launch gear. Resolves maintenance problems in accordance with technical guidance, reviews publications for accuracy and submits applicable improvement reports, and performs periodic inspections on weapons or equipment and submits deficiency reports. Observes proper procedures for the handling, use, and disposal of hazardous waste materials.",193,196,2025-04-30,Air Force Enlisted Classification Directory AFECD.pdf,2W291,2W291|9,b363f1200b65
duty,2,2.3,Duties and Responsibilities,002|003,NUCLEAR WEAPONS,USAF,2W,AEROSPACE MAINTENANCE,2W2,2W291,2W291,9,Superintendent,"Complies with nuclear, missile, explosive, and general safety requirements; weapons systems safety rules; and technical order procedures. Complies with two-person concept and no-lone zone requirements. Maintains and troubleshoots Weapon Storage and Security System (WS3). Performs or assists in emergency disablement or evacuation of nuclear weapons and components. Inspects, audits, and maintains high security locks, keys, and code modules. Assists in performing operational checks on facility alarm systems. Stores, issues, inspects, maintains, and uses small arms and ammunition for security force support and contingency taskings. Performs escort duties. Performs weapons inventory, accountability, reporting, and verification procedures using the Defense Integration and Management of Nuclear Data Services (DIAMONDS).",193,196,2025-04-30,Air Force Enlisted Classification Directory AFECD.pdf,2W291,2W291|9,5472e073c575
duty,2,2.4,Duties and Responsibilities,002|004,NUCLEAR WEAPONS,USAF,2W,AEROSPACE MAINTENANCE,2W2,2W291,2W291,9,Superintendent,"Plans, organizes, directs, inspects, and evaluates nuclear weapon activities, and performs nuclear weapon management functions. Plans, schedules, inspects, and evaluates nuclear maintenance actions, including maintenance on related components and specialized test and handling equipment. Establishes production control, performance standards, and determines maintenance priorities. Coordinates maintenance actions with MAJCOM, wing, base, or squadron maintenance and munitions organizations. Ensures conformance to prescribed quality and safety standards. Conducts periodic reviews to identify and then resolve maintenance and supply problems.",193,196,2025-04-30,Air Force Enlisted Classification Directory AFECD.pdf,2W291,2W291|9,75e0b0bf59b3
